Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T002_001,SE_T002_002,SE_T002_003,SE_T013_001,SE_T013_002,SE_T013_003,SE_T013_004,SE_T013_005,SE_T013_006,SE_T013_007,SE_T013_008,SE_T014_001,SE_T014_002,SE_T014_003,SE_T014_004,SE_T014_005,SE_T014_006,SE_T014_007,SE_T014_008,SE_T014_009,SE_T014_010,SE_T014_011,SE_T014_012,SE_T014_013,SE_T014_014,SE_T014_015,SE_T014_016,SE_T014_017,SE_T056_001,SE_T056_002,SE_T056_003,SE_T056_004,SE_T056_005,SE_T056_006,SE_T056_007,SE_T056_008,SE_T056_009,SE_T056_010,SE_T056_011,SE_T056_012,SE_T056_013,SE_T056_014,SE_T056_015,SE_T056_016,SE_T056_017,SE_T057_001,SE_T058_001,SE_T058_002,SE_T058_003,SE_T058_004,SE_T058_005,SE_T058_006,SE_T058_007,SE_T058_008,SE_T058_009,SE_T058_010,SE_T059_001,SE_T060_001,SE_T060_002,SE_T060_003,SE_T060_004,SE_T060_005,SE_T060_006,SE_T060_007,SE_T060_008,SE_T060_009,SE_T060_010,SE_T061_001,SE_T062_001,SE_T068_001,SE_T069_001,SE_T069_002,SE_T069_003,SE_T069_004,SE_T069_005,SE_T069_006,SE_T069_007,SE_T069_008,SE_T069_009,SE_T069_010,SE_T070_001,SE_T071_001,SE_T093_001,SE_T171_001,SE_T171_002,SE_T171_003,SE_T171_004,SE_T171_005,SE_T171_006,SE_T171_007,SE_T171_008,SE_T171_009,SE_T171_010,SE_T171_011
"0211260","32000US0211260","Anchorage, AK Metro Area; Alaska","Anchorage, Alaska","ak","320","00","ACSSF","0003105",,,,,"02",,,,,,,,,,,,,,"11260",,,,,,,,,,,,,,,,,,,,,,,,,,,,398000,15.12584,26312.5807841581,398000,274900,17980,26063,28072,6972,6798,37215,398000,367446,258441,16873,25073,27661,6856,778,31764,30554,16459,1107,990,411,116,6020,5451,135808,4286,4013,4021,4593,4110,4569,4713,5670,4520,9000,14504,20016,16414,11334,13070,10975,79225,79225,85336,53301,54895,64952,51033,54318,63013,59813,86566,99003.5506008483,99003.5506008483,105479.213032006,72857.1383198348,73821.355409008,81088.6534025375,73417.8795483062,66522.2698072805,84434.8279599025,80316.0283347341,106690.3112002,92651,110939.089076546,13445474200,13445474200,11033547600,458781400,526124800,562430900,117028100,124263600,623297900,668952200,10645025800,10181434900,3001852700,155860,135808,300,3340,23678,17598,35068,34751,12234,6425,1856,558
"0221820","32000US0221820","Fairbanks, AK Metro Area; Alaska","Fairbanks, Alaska","ak","320","00","ACSSF","0003106",,,,,"02",,,,,,,,,,,,,,"21820",,,,,,,,,,,,,,,,,,,,,,,,,,,,100150,13.64774,7338.20935695455,100150,76617,4183,6547,3037,594,925,8247,100150,92664,71633,3982,6011,2888,504,104,7542,7486,4984,201,536,149,90,821,705,35303,1081,1206,1001,1197,1106,1248,1458,1725,1409,2728,3919,5605,3625,2549,3366,2080,73831,73831,77351,52479,51204,56250,42772,51125,54760,53375,77517,89903.1243803643,89903.1243803643,93778.9421294707,64025.0180245133,68539.7879464286,96029.2771084337,47167.8571428571,54753.7444933921,73246.737311768,75661.7674858223,94348.8292259883,88869,104732.846944731,3173850000,3173850000,2732155700,88802700,122823300,79704300,6603500,12429100,131331400,160100300,2611009500,2332714700,784442900,41670,35303,158,1437,6162,4612,8653,8253,2866,2081,658,423
"0227940","32000US0227940","Juneau, AK Micro Area; Alaska","Juneau, Alaska","ak","320","00","ACSSF","0003107",,,,,"02",,,,,,,,,,,,,,"27940",,,,,,,,,,,,,,,,,,,,,,,,,,,,32524,12.03732,2701.93101126337,32524,22575,381,4009,2332,324,251,2652,32524,30476,21356,364,3787,2110,324,147,2388,2048,1219,17,222,222,0,104,264,12138,359,259,164,305,222,315,439,392,284,847,1361,2087,1663,1390,1099,952,87436,87436,92372,107386,60272,83393,32841,113625,63558,77935,93929,104005.190311419,104005.190311419,105798.433447453,432120.325203252,75531.3725490196,92524.9592169657,30496.875,104005.714285714,76589.6929824561,81906.462585034,107227.407809111,104831,113238.956478114,1262415000,1262415000,1019791100,53150800,88598300,56717800,1951800,7280400,34924900,48161000,988636700,902854200,329990500,13263,12138,29,185,861,1460,3537,3275,1356,464,266,705
"0228540","32000US0228540","Ketchikan, AK Micro Area; Alaska","Ketchikan, Alaska","ak","320","00","ACSSF","0003108",,,,,"02",,,,,,,,,,,,,,"28540",,,,,,,,,,,,,,,,,,,,,,,,,,,,13715,2.822938,4858.4134412978,13715,9264,68,1834,1037,10,125,1377,13715,13081,8858,68,1775,1037,10,74,1259,634,406,0,59,0,0,51,118,5209,167,246,198,222,221,321,172,222,231,481,480,761,540,329,311,307,64162,64162,71075,80694,34309,59338,,48182,51161,68125,71352,80949.1649068919,80949.1649068919,88958.4973166369,57557.6923076923,49532.16,64779.28802589,0,46878.5714285714,61779.2079207921,73443.4977578475,89511.0873630778,81136,95510.273556231,421664200,421664200,348094600,1496500,30957600,20016800,,1312600,18719100,16377900,335040000,314228800,99080700,6254,5209,0,94,324,723,970,1153,474,702,239,530
"0422380","32000US0422380","Flagstaff, AZ Metro Area; Arizona","Flagstaff, Arizona","az","320","00","ACSSF","0007792",,,,,"04",,,,,,,,,,,,,,"22380",,,,,,,,,,,,,,,,,,,,,,,,,,,,138064,7.415267,18618.8844241749,138064,87335,2136,37054,2430,178,4202,4729,138064,119134,75410,1854,35829,2315,153,258,3315,18930,11925,282,1225,115,25,3944,1414,47366,4446,2818,2590,2335,2310,2557,2070,2016,2123,3713,4462,6148,3610,2439,1853,1876,51106,51106,56629,29180,37954,38319,58850,52412,31325,45909,58429,69267.2275471857,69267.2275471857,75497.4519301336,63275.2066115702,49578.4781491003,79708.8023088023,62312.6315789474,64332.5210084034,51304.0281973817,58349.6749729144,77687.4941902928,63669,82919.4464158978,3280911500,3280911500,2571820700,38281500,482150700,55238200,5919700,76555700,50944900,323140500,2340102700,2453503500,763987300,64435,47366,258,1129,9478,10046,9493,8609,3566,2749,630,1408
"0429420","32000US0429420","Lake Havasu City-Kingman, AZ Metro Area; Arizona","Lake Havasu City-Kingman, Arizona","az","320","00","ACSSF","0007793",,,,,"04",,,,,,,,,,,,,,"29420",,,,,,,,,,,,,,,,,,,,,,,,,,,,203629,15.2977,13311.0843262594,203629,182395,2100,4332,2551,279,6421,5551,203629,171642,159345,1938,3850,2339,279,215,3676,31987,23050,162,482,212,0,6206,1875,82145,6780,5214,6374,5947,6167,5768,4960,5093,4012,7673,7582,7681,4251,1932,1390,1321,39856,39856,39979,19115,36801,75114,,40474,36827,34524,40426,52924.9351756041,52924.9351756041,52692.0320448943,45609.7690941385,46072.633744856,99015.1724137931,107062.5,57611.7261471231,46456.169212691,46440.9820007347,53467.662977508,47816,61305.6370046429,4347518800,4347518800,4018715900,25678300,67173900,71786000,5995500,79100900,79068400,379283500,3744073100,3182191700,1080299000,112617,82145,248,774,23147,21065,18345,11585,4615,1205,552,609
"0435700","32000US0435700","Nogales, AZ Micro Area; Arizona","Nogales, Arizona","az","320","00","ACSSF","0007794",,,,,"04",,,,,,,,,,,,,,"35700",,,,,,,,,,,,,,,,,,,,,,,,,,,,46547,37.63148,1236.91638416858,46547,39587,194,177,357,18,5634,580,46547,7811,7110,93,78,357,18,13,142,38736,32477,101,99,0,0,5621,438,15538,1726,1151,1074,1060,1198,883,863,644,835,1311,1225,1665,726,393,490,294,38941,38941,39826,103264,,66250,,27083,36702,35173,47841,55292.032436607,55292.032436607,55894.1631923764,78649.0909090909,46689.2857142857,63437.3913043478,0,41304.9295774648,165680.769230769,51281.6160567523,67304.5430107527,43861,60404.1080617496,859127600,859127600,750770400,4325700,3921900,7295300,,70383600,21538500,592764200,250372900,704311900,144468400,18125,15538,0,98,3864,3194,2769,2598,1266,626,361,762
"0437740","32000US0437740","Payson, AZ Micro Area; Arizona","Payson, Arizona","az","320","00","ACSSF","0007795",,,,,"04",,,,,,,,,,,,,,"37740",,,,,,,,,,,,,,,,,,,,,,,,,,,,53179,11.17691,4757.93287690908,53179,41812,332,8249,418,0,985,1383,53179,43315,33621,294,8132,404,0,0,864,9864,8191,38,117,14,0,985,519,21408,1945,1460,1426,1712,1655,1082,1227,1480,1092,1491,2138,2187,1355,507,348,303,40593,40593,41620,,26529,82159,,41875,37992,37468,41986,51779.1853512706,51779.1853512706,53430.7675605255,21621.6494845361,38933.2015810277,73900.7194244604,,42471.3780918728,47398.4198645598,49223.904502871,54115.0814604933,47521,60018.8272043163,1108488800,1108488800,984301600,2097300,78800800,10272200,,12019400,20997500,162881900,840353100,845425200,241530700,33138,21408,51,324,3592,3577,4157,4300,1698,1459,635,1615
"0438060","32000US0438060","Phoenix-Mesa-Scottsdale, AZ Metro Area; Arizona","Phoenix-Mesa-Scottsdale, Arizona","az","320","00","ACSSF","0007796",,,,,"04",,,,,,,,,,,,,,"38060",,,,,,,,,,,,,,,,,,,,,,,,,,,,4486153,307.9932,14565.7550351585,4486153,3531990,234287,98031,164048,9800,301757,146240,4486153,3131789,2557281,222215,81359,160409,9170,5583,95772,1354364,974709,12072,16672,3639,630,296174,50468,1596641,108889,70156,73349,79795,80714,81126,78215,80306,68082,134701,163778,200236,135673,81065,81340,79216,55227,55227,57246,40357,40013,72886,50503,41575,52415,42033,61726,75828.7660156541,75828.7660156541,78385.1663629106,54498.1086746013,51016.5966463303,96752.6342945594,60460.6755126659,51220.5429648108,69860.5187805289,54358.0171663507,83827.1265854062,65473,86530.3120410253,121071316800,121071316800,104081391600,4446119200,1396477300,5062968600,150365700,3860185000,2073809500,18549619000,90243087200,91083364000,27813995000,1846867,1596641,8491,35962,426894,334075,281571,268597,113940,89299,22185,15627
"0439140","32000US0439140","Prescott, AZ Metro Area; Arizona","Prescott, Arizona","az","320","00","ACSSF","0007797",,,,,"04",,,,,,,,,,,,,,"39140",,,,,,,,,,,,,,,,,,,,,,,,,,,,218586,26.90786,8123.49922239022,218586,201048,1159,3998,1874,80,5782,4645,218586,187864,177403,1133,3389,1747,47,120,4025,30722,23645,26,609,127,33,5662,620,93445,6147,5992,5290,6170,5772,5248,5515,5099,4764,8938,10001,10764,5814,2943,2820,2168,46638,46638,47132,51533,31789,74327,,36570,36919,40502,47431,60595.5353416448,60595.5353416448,61173.3171708894,59411.4224137931,44464.0638119228,89038.1791483113,0,44566.3215590743,45634.4025157233,58346.1445637746,61135.4502799319,56516,71215.7742936195,5662349800,5662349800,5374565300,27566900,52956700,60635000,,73177900,72558700,483514500,4990303400,4246952700,1311507900,112854,93445,404,1545,26049,22838,18319,13735,4592,2768,873,2322
"0440940","32000US0440940","Safford, AZ Micro Area; Arizona","Safford, Arizona","az","320","00","ACSSF","0007798",,,,,"04",,,,,,,,,,,,,,"40940",,,,,,,,,,,,,,,,,,,,,,,,,,,,37529,5.804301,6465.72291763514,37529,29600,741,4941,265,49,953,980,37529,25483,19313,680,4741,265,49,13,422,12046,10287,61,200,0,0,940,558,10915,1150,660,555,626,598,528,584,585,415,847,1222,1690,686,371,263,135,47422,47422,49773,,29375,69663,,34833,74375,45042,50611,56889.7114063216,56889.7114063216,58706.3063063063,32737.3737373737,37684.9289099526,81292.7272727273,,52216.8367346939,85318.2795698925,54587.5871687587,60468.2328605201,57710,65616.7207581462,620951200,620951200,547377600,3241000,39757600,4471100,,10234500,15869200,156557200,409249000,505445600,102715500,13268,10915,14,270,2367,1907,1571,2093,1075,750,315,553
"0443320","32000US0443320","Show Low, AZ Micro Area; Arizona","Show Low, Arizona","az","320","00","ACSSF","0007799",,,,,"04",,,,,,,,,,,,,,"43320",,,,,,,,,,,,,,,,,,,,,,,,,,,,108209,10.87481,9950.42173786133,108209,51614,905,47599,659,100,3808,3524,108209,96252,45369,728,46709,659,100,123,2564,11957,6245,177,890,0,0,3685,960,34090,5055,2584,2413,2141,2155,1979,1578,1704,1472,2855,3417,3215,1421,855,776,470,36868,36868,46741,40125,24972,36111,38173,30160,45244,35682,47302,49083.7987679671,49083.7987679671,57720.8570268075,43237.7510040161,35736.4260045737,50212.2641509434,29590.3225806452,37269.4029850746,57712.0833333333,45409.1501028101,58484.6264846265,43638,54649.9270309713,1673266700,1673266700,1136870000,10766200,437556800,10645000,917300,34958700,41552700,132503900,1053776000,1348104400,299107900,57554,34090,25,349,7183,6573,6809,6537,2887,1845,526,1356
"0443420","32000US0443420","Sierra Vista-Douglas, AZ Metro Area; Arizona","Sierra Vista-Douglas, Arizona","az","320","00","ACSSF","0007800",,,,,"04",,,,,,,,,,,,,,"43420",,,,,,,,,,,,,,,,,,,,,,,,,,,,128177,20.78875,6165.6903182563,128177,106136,5076,1496,2250,399,6577,6243,128177,84080,72163,4761,1047,2219,363,166,3361,44097,33973,315,449,31,36,6411,2882,49230,4557,3578,3299,2829,2907,2746,2245,2272,2331,4261,4809,5549,3071,1950,1510,1316,45383,45383,45831,62536,40038,56691,39567,37192,35455,35791,48767,58771.8159658745,58771.8159658745,59065.0864185981,74121.7888365837,40519.9143468951,71918.1606519208,39599.2700729927,49706.8759342302,47351.1213720317,47398.8401058695,62706.0149226347,54773,68093.4399407279,2893336500,2893336500,2525445900,110219100,18922800,61777700,5425100,99761700,71784300,608885500,2050612100,2205750800,646594500,60401,49230,109,1103,11000,9307,7906,9124,3660,2807,882,3332
"0446060","32000US0446060","Tucson, AZ Metro Area; Arizona","Tucson, Arizona","az","320","00","ACSSF","0007801",,,,,"04",,,,,,,,,,,,,,"46060",,,,,,,,,,,,,,,,,,,,,,,,,,,,1003338,109.2124,9187.03529437202,1003338,775748,35337,32542,27297,1483,89364,41567,1003338,641073,534494,32104,23918,26022,1286,1339,21910,362265,241254,3233,8624,1275,197,88025,19657,395390,32118,24478,23828,25202,22502,22621,19643,20891,17654,31928,38781,44846,26987,15864,14980,13067,46764,46764,49543,36013,30308,43833,60098,32415,42490,37707,52905,64778.9061433016,64778.9061433016,68152.5121420715,49431.805311089,40753.7804009362,66366.8350668648,70971.6814159292,43630.9063154532,57025.3461234177,50450.3483443345,72487.8888951174,58613,77019.2371748741,25612931700,25612931700,22058787300,645925400,400487400,669973200,32079200,1229039000,576640300,5510742000,18103560300,18729153000,6459772800,450828,395390,1328,7509,76608,72000,67885,78863,34173,36485,11349,9190
"0449740","32000US0449740","Yuma, AZ Metro Area; Arizona","Yuma, Arizona","az","320","00","ACSSF","0007802",,,,,"04",,,,,,,,,,,,,,"49740",,,,,,,,,,,,,,,,,,,,,,,,,,,,203292,36.86839,5513.9923489993,203292,147979,4230,2301,2622,348,40956,4856,203292,77320,66568,3652,1792,2333,255,111,2609,125972,81411,578,509,289,93,40845,2247,70924,5872,4492,4537,5113,5404,4538,4259,4030,3458,5684,7472,7723,3825,1659,1586,1272,41467,41467,42582,39321,27292,67581,,38112,39291,36778,48347,54736.9437707969,54736.9437707969,56458.722906539,53581.8672839506,35650.296735905,80961.1738148984,41501.25,46779.8932087435,49555.1401869159,46505.6328712762,64462.4455128205,44989,58579.8678008751,3882163000,3882163000,3089308400,69442100,24028300,71731600,3320100,560703800,63628800,1687549900,2011228300,3119553700,701208000,90071,70924,399,1852,21910,14015,10970,10489,4447,4429,1152,1261
"0511660","32000US0511660","Arkadelphia, AR Micro Area; Arkansas","Arkadelphia, Arkansas","ar","320","00","ACSSF","0007409",,,,,"05",,,,,,,,,,,,,,"11660",,,,,,,,,,,,,,,,,,,,,,,,,,,,22684,26.19175,866.074252081477,22684,16387,5348,39,174,0,336,400,22684,21671,15736,5348,33,174,0,0,380,1013,651,0,6,0,0,336,20,8783,1230,645,558,722,568,590,552,357,191,738,666,989,518,182,147,130,35595,35595,40118,23835,,,,19500,,30263,40546,49423.6593419105,49423.6593419105,54160.2982292637,36528.8418206399,0,29106.0606060606,,24743.75,48436.5853658537,32373.2,54785.5104984773,52353,62203.87695668,434088000,434088000,348684000,81057500,,960500,,1187700,1985900,8093300,341806800,341748100,84731200,10405,8783,6,197,1010,1610,1846,1570,967,715,303,559
"0512900","32000US0512900","Batesville, AR Micro Area; Arkansas","Batesville, Arkansas","ar","320","00","ACSSF","0007410",,,,,"05",,,,,,,,,,,,,,"12900",,,,,,,,,,,,,,,,,,,,,,,,,,,,37030,48.47157,763.952907889921,37030,34268,722,143,318,5,851,723,37030,34809,33066,722,118,318,5,6,574,2221,1202,0,25,0,0,845,149,14316,1077,1268,1094,798,1116,1179,940,740,425,1240,1401,1421,664,347,232,374,37592,37592,38880,,2499,26809,,33977,30768,32097,39350,55131.6149762503,55131.6149762503,55832.8468229397,70072.131147541,0,35511.2903225806,0,39194.8571428571,33333.9534883721,41899.1323210412,56050.4208627687,48925,64959.6541491865,789264200,789264200,757428400,12823200,,4403400,,6859100,7166800,19315500,745806900,634850700,145602900,16273,14316,37,423,2210,2467,2488,3190,1388,795,519,799
"0514180","32000US0514180","Blytheville, AR Micro Area; Arkansas","Blytheville, Arkansas","ar","320","00","ACSSF","0007411",,,,,"05",,,,,,,,,,,,,,"14180",,,,,,,,,,,,,,,,,,,,,,,,,,,,44199,49.0787,900.574019647967,44199,27013,15404,33,91,33,788,837,44199,42474,26133,15368,27,91,33,17,805,1725,880,36,6,0,0,771,32,16835,2159,1597,1172,1220,1249,1020,893,842,853,1191,1273,1384,892,503,381,206,35003,35003,40892,26184,,,,26008,26422,26613,40906,48635.8122958123,48635.8122958123,55785.8270676692,36022.4311848179,0,0,,36394.0639269406,45928.5714285714,39367.7272727273,56048.33141542,41614,55282.1069633884,818783900,818783900,593561200,210695200,,,,7970300,4822500,17321800,584472000,616063800,186061300,20495,16835,24,193,1200,2714,2663,3399,2876,1937,891,938
"0515780","32000US0515780","Camden, AR Micro Area; Arkansas","Camden, Arkansas","ar","320","00","ACSSF","0007412",,,,,"05",,,,,,,,,,,,,,"15780",,,,,,,,,,,,,,,,,,,,,,,,,,,,29938,21.99117,1361.36429357974,29938,18160,11212,53,27,15,28,443,29938,29246,17557,11178,53,27,15,0,416,692,603,34,0,0,0,28,27,12392,1584,1324,1206,730,1030,790,609,539,440,948,1052,811,508,334,317,170,32130,32130,41203,21569,,,,,,25529,41575,46214.8724983861,46214.8724983861,56036.3660096593,29620.5818497612,0,0,,,52027.358490566,31992.5714285714,56582.0560747664,43919,56833.8537076671,572694700,572694700,429294600,136432400,,,,,5514900,5598700,423799600,451431300,117249500,15951,12392,0,145,911,1370,2243,2608,2162,1531,788,634
"0520980","32000US0520980","El Dorado, AR Micro Area; Arkansas","El Dorado, Arkansas","ar","320","00","ACSSF","0007413",,,,,"05",,,,,,,,,,,,,,"20980",,,,,,,,,,,,,,,,,,,,,,,,,,,,40334,38.81201,1039.21437782723,40334,26064,13299,319,200,0,108,344,40334,38848,24742,13299,301,195,0,32,279,1486,1322,0,18,5,0,76,65,16383,2037,1248,1096,1017,889,1037,888,683,787,1357,1490,1868,933,448,238,367,39836,39836,47496,27832,,78056,,76250,,35052,48750,53687.7739119819,53687.7739119819,61261.2099322799,37703.0793525464,20629.5918367347,73347.5,,62961.5384615385,44902.5641025641,37652.2673031026,62173.5175644028,50072,63436.6630276565,879566800,879566800,678467900,191003800,2021700,2933900,,1637000,3502400,15776300,663702300,697295800,176567500,19688,16383,65,334,1444,2288,2640,2891,2552,2126,1204,839
"0522220","32000US0522220","Fayetteville-Springdale-Rogers, AR-MO Metro Area (part); Arkansas","Fayetteville-Springdale-Rogers, Arkansas","ar","320","00","ACSSF","0007414",,,,,"05",,,,,,,,,,,,,,"22220",,,,,,,,,,,,,,,,,,,,,,,,,,,,480922,183.3076,2623.57883356989,480922,403651,11329,5409,14047,5703,26661,14122,480922,405136,356701,10915,5075,13917,5703,962,11863,75786,46950,414,334,130,0,25699,2259,177760,12101,8857,8632,10279,9711,9750,8865,9311,8995,15276,18595,19447,13819,7890,7620,8612,51199,51199,51951,37558,40799,73471,43963,39797,43337,41176,53231,72145.424729973,72145.424729973,73614.7836276782,58006.9117647059,54712.6594700687,96201.5812062345,46159.7349643221,46790.6072252114,57460.5388717373,51191.7890555585,75242.9740525895,62789,84276.8392055951,12824570700,12824570700,11496126300,236668200,111504400,425884400,45282700,304372900,204731900,979452500,10830849900,10218398200,2480265600,195574,177760,1329,6708,48284,43997,27465,23133,11369,5968,3123,6384
"0522620","32000US0522620","Forrest City, AR Micro Area; Arkansas","Forrest City, Arkansas","ar","320","00","ACSSF","0007415",,,,,"05",,,,,,,,,,,,,,"22620",,,,,,,,,,,,,,,,,,,,,,,,,,,,27023,42.57127,634.770755694621,27023,11497,14335,92,84,14,629,372,27023,25763,10990,14265,60,84,14,59,291,1260,507,70,32,0,0,570,81,9308,1219,955,737,617,533,583,662,686,290,872,935,604,254,117,138,106,35066,35066,39558,29647,,,,25489,18958,25380,39337,43603.3089815213,43603.3089815213,53334.1674462114,35743.65492811,0,0,,24577.3109243697,29652.2388059701,34397.342192691,53338.2537385432,40997,52069.4628531566,405859600,405859600,228056900,171533800,,,,2924700,1986700,10353600,221140400,298566300,102729500,10898,9308,49,41,954,1620,1974,2217,1029,922,252,250
"0522900","32000US0522900","Fort Smith, AR-OK Metro Area (part); Arkansas","Fort Smith, Arkansas","ar","320","00","ACSSF","0007416",,,,,"05",,,,,,,,,,,,,,"22900",,,,,,,,,,,,,,,,,,,,,,,,,,,,189278,109.1655,1733.86242716182,189278,157271,9222,3036,6642,75,6073,6959,189278,167909,143379,9112,2523,6584,75,106,6130,21369,13892,110,513,58,0,5967,829,73985,6772,5338,5935,4801,4553,5031,3921,3639,4067,6080,7344,7142,4145,2250,1222,1745,40756,40756,42183,23887,45662,43147,,36234,32326,30725,43595,56531.864567142,56531.864567142,58586.118036926,32215.0704225352,53289.2674616695,61780.7912087912,17335.8208955224,37047.2170106316,47195.641025641,38097.6282501757,59845.251761241,49742,66086.1489175422,4182510000,4182510000,3712602300,114363500,62561600,140551300,1161500,59238500,92031500,216851700,3576292400,3321225500,811149900,82485,73985,321,2283,10964,12441,11822,14267,8545,5609,4155,3578
"0525460","32000US0525460","Harrison, AR Micro Area; Arkansas","Harrison, Arkansas","ar","320","00","ACSSF","0007417",,,,,"05",,,,,,,,,,,,,,"25460",,,,,,,,,,,,,,,,,,,,,,,,,,,,45289,32.0942,1411.12706931461,45289,43634,129,374,230,46,16,860,45289,44344,42741,127,374,230,46,2,824,945,893,2,0,0,0,14,36,18126,1665,1392,1246,1343,1571,1095,1251,1250,801,1577,1513,1575,725,494,192,436,37889,37889,38282,,,68214,,,25379,46875,38092,50828.991503917,50828.991503917,50777.050215208,0,81763.4020618557,70927.2727272727,0,,26094.3243243243,45718.6131386861,50857.8625153052,44730,59703.1918314842,921326300,921326300,884790100,,15862100,4681200,,,9654900,12526900,872263200,742588300,172707500,21578,18126,52,399,2988,3219,2221,4237,1880,935,565,1630
"0525760","32000US0525760","Helena-West Helena, AR Micro Area; Arkansas","Helena-West Helena, Arkansas","ar","320","00","ACSSF","0007418",,,,,"05",,,,,,,,,,,,,,"25760",,,,,,,,,,,,,,,,,,,,,,,,,,,,19929,28.6475,695.662812337354,19929,7245,12410,2,23,0,15,234,19929,19597,6923,12400,2,23,0,15,234,332,322,10,0,0,0,0,0,7953,1116,1040,967,593,568,571,354,249,198,584,449,582,332,61,130,159,26829,26829,44667,19366,,,,,,,44688,42212.1840814787,42212.1840814787,60312.4256444151,31321.2577319588,0,0,,,9049.23076923077,55057.3333333333,60445.9844120637,34175,52422.2427603204,335713500,335713500,182505400,151908100,,,,,588200,4129300,178376100,255243900,74853000,10156,7953,43,81,469,975,766,2177,1810,804,331,497
"0526260","32000US0526260","Hope, AR Micro Area; Arkansas","Hope, Arkansas","ar","320","00","ACSSF","0007419",,,,,"05",,,,,,,,,,,,,,"26260",,,,,,,,,,,,,,,,,,,,,,,,,,,,30876,22.95005,1345.35660860205,30876,19533,9682,58,115,0,909,579,30876,28068,17820,9657,58,115,0,0,418,2808,1713,25,0,0,0,909,161,11238,1219,1147,911,1079,863,646,512,856,433,783,993,714,660,195,133,94,33016,33016,40424,24626,,,,,20875,20925,41686,44789.0016017085,44789.0016017085,51078.3494105038,32214.6445903511,58373.3333333333,0,,31209.7902097902,30573.5632183908,26246.6666666667,52588.303761533,42347,53778.6109985137,503338800,503338800,381248800,112847900,1751200,,,4463000,2659900,15354300,370484600,398015500,99820600,14972,11238,25,159,1173,1687,1997,2041,1652,886,614,1004
"0526300","32000US0526300","Hot Springs, AR Metro Area; Arkansas","Hot Springs, Arkansas","ar","320","00","ACSSF","0007420",,,,,"05",,,,,,,,,,,,,,"26300",,,,,,,,,,,,,,,,,,,,,,,,,,,,97119,143.2896,677.78108006678,97119,83060,7959,708,691,9,2692,2000,97119,92055,80533,7927,666,691,9,314,1915,5064,2527,32,42,0,0,2378,85,40353,3636,3641,2786,2954,2358,2400,2397,1835,1790,3408,3678,3779,2362,1465,829,1035,40011,40011,42050,21752,41033,23313,,44743,51429,28049,42432,57619.0766485763,57619.0766485763,59091.1845730028,36718.0691454664,44756.7039106145,103781.538461538,,63852.4564183835,68366.6666666667,37152.389380531,59512.3961515402,51914,69979.3510899661,2325102600,2325102600,2102109800,112577600,16022900,13491600,,40290900,40609800,41982200,2084540700,1794480500,504866900,50530,40353,57,768,7394,6789,6787,6830,3827,3289,1871,2741
"0527860","32000US0527860","Jonesboro, AR Metro Area; Arkansas","Jonesboro, Arkansas","ar","320","00","ACSSF","0007421",,,,,"05",,,,,,,,,,,,,,"27860",,,,,,,,,,,,,,,,,,,,,,,,,,,,127015,86.66445,1465.59512708167,127015,104652,15681,742,1250,80,1779,2831,127015,121494,101401,15670,335,1250,80,85,2673,5521,3251,11,407,0,0,1694,158,48513,4248,3402,3165,3594,3147,2766,2692,2859,2427,3875,4893,4968,2521,1548,1270,1138,41883,41883,44331,24175,26464,,,21222,30764,28125,44506,58143.3327149424,58143.3327149424,60576.3811357074,39947.3773265651,51548.167539267,95454.702970297,0,30169.4704049844,46324.5255474453,41848.0784313726,60876.7874704957,50703,68888.2671424616,2820707500,2820707500,2517554400,212480100,9845700,38563700,,9684400,31732300,53356300,2475980700,2239350900,514835100,54204,48513,415,3192,8377,9655,6799,8866,4561,3314,1531,1803
